delay,freq,conditions,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.1,400,unexp,153,9,9,space,0.2820804000366479,None,600,1,[2.463241899968125],[2.4632518999278545],9,9,153,0,1046.213937500026,,1046.198618000024,1046.213937500026,1047.197446199949,1047.197446199949,1047.2148685000138,1047.481055399985,space,0.2820804000366479,None,1047.4815285999794,1047.5809487666158,1047.885257499991,1047.874614099972,1047.8749508999754,1047.885257499991,1047.885257499991,1047.885257499991,1050.3488426000113,600,1,[2.463241899968125],[2.4632518999278545],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,154,10,9,space,0.2280645000282675,None,300,1,[1.8933543999446556],[1.893359599984251],9,10,154,13,1050.3640712000197,,1050.3490514999721,1050.3640712000197,1051.3477157000452,1051.3477157000452,1051.3653613999486,1051.58170780004,space,0.2280645000282675,None,1051.5822127000429,1051.982062066618,1052.288727200008,1052.2778235999867,1052.278255800018,1052.288727200008,1052.288727200008,1052.288727200008,1054.1823328000028,300,1,[1.8933543999446556],[1.893359599984251],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,155,11,9,space,0.5107874000677839,None,300,1,[7.107287099934183],[7.107292199973017],9,11,155,4,1054.197830399964,,1054.182536700042,1054.197830399964,1055.1816052999347,1055.1816052999347,1055.1981137000257,1055.6995117999613,space,0.5107874000677839,None,1055.7002903999528,1056.115005266682,1056.4249732999597,1056.414233700023,1056.414574299939,1056.4249732999597,1056.4249732999597,1056.4249732999597,1063.5325142999645,300,1,[7.107287099934183],[7.107292199973017],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,400,unexp,156,12,9,space,0.27478519990108907,None,500,1,[5.229594700038433],[5.229600100079551],9,12,156,1,1063.5483389999717,,1063.532723100041,1063.5483389999717,1064.531911100028,1064.531911100028,1064.549124400015,1064.8161717000185,space,0.27478519990108907,None,1064.8166369999526,1065.232211866711,1065.5366431999719,1065.5255010999972,1065.5258287999313,1065.5366431999719,1065.5366431999719,1065.5366431999719,1070.7665080999723,500,1,[5.229594700038433],[5.229600100079551],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,157,13,9,space,0.3023874000646174,None,210,1,[3.126588699989952],[3.1265941000310704],9,13,157,15,1070.7821166999638,,1070.7667120000115,1070.7821166999638,1071.765573499957,1071.765573499957,1071.782630700036,1072.0829543999862,space,0.3023874000646174,None,1072.0835622999584,1072.1829209667087,1072.490021900041,1072.4794542000163,1072.4797975999536,1072.490021900041,1072.490021900041,1072.490021900041,1075.6168702000286,210,1,[3.126588699989952],[3.1265941000310704],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,400,unexp,158,14,9,space,0.7528421999886632,None,100,1,[6.1920708999969065],[6.192108300048858],9,14,158,2,1075.6325489999726,,1075.6170731999446,1075.6325489999726,1076.6165266999742,1076.6165266999742,1076.6332983999746,1077.38352579996,space,0.7528421999886632,None,1077.3840482999803,1078.0830807666682,1078.3918074000394,1078.3801652999828,1078.3807298999745,1078.3918074000394,1078.3918074000394,1078.3918074000394,1084.5841764999786,100,1,[6.1920708999969065],[6.192108300048858],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,159,15,9,space,1.2722809000406414,None,120,1,[6.280373799963854],[6.280380100011826],9,15,159,14,1084.5997350999387,,1084.5843768999912,1084.5997350999387,1085.5830872999504,1085.5830872999504,1085.599670000025,1086.866649899981,space,1.2722809000406414,None,1086.8672576999525,1087.5663009666061,1087.8702222999418,1087.8607675000094,1087.8611043000128,1087.8702222999418,1087.8702222999418,1087.8702222999418,1094.1508299999405,120,1,[6.280373799963854],[6.280380100011826],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,400,unexp,160,0,10,space,0.9202683999901637,None,99,1,[10.819010199978948],[10.81901559990365],10,0,160,3,1094.1669622999616,,1094.1510412000353,1094.1669622999616,1095.150446799933,1095.150446799933,1095.1669272000436,1096.0841551999329,space,0.9202683999901637,None,1096.0849378999555,1096.1843367666627,1096.4994905999629,1096.4892218000023,1096.4895668999525,1096.4994905999629,1096.4994905999629,1096.4994905999629,1107.3187504999805,99,1,[10.819010199978948],[10.81901559990365],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,161,1,10,space,0.7519194000633433,None,300,1,[10.243557000067085],[10.24356249999255],10,1,161,10,1107.3344243000029,,1107.3189573000418,1107.3344243000029,1108.3340754000237,1108.3340754000237,1108.3340754000237,1109.101262500044,space,0.7519194000633433,None,1109.1017309000017,1109.501255766667,1109.8088597999886,1109.7989313999424,1109.799281799933,1109.8088597999886,1109.8088597999886,1109.8088597999886,1120.052688100026,300,1,[10.243557000067085],[10.24356249999255],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,162,2,10,space,3.0679473999189213,None,350,1,[13.773474399931729],[13.77347999997437],10,2,162,13,1120.0681599000236,,1120.0529062999412,1120.0681599000236,1121.0683094999986,1121.0683094999986,1121.0683094999986,1124.1519272000296,space,3.0679473999189213,None,1124.1524390999693,1124.5520013666867,1124.8634923000354,1124.8533474999713,1124.853690000018,1124.8634923000354,1124.8634923000354,1124.8634923000354,1138.6372505000327,350,1,[13.773474399931729],[13.77347999997437],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,163,3,10,space,0.2579000999685377,None,200,1,[5.574873800040223],[5.57487949996721],10,3,163,8,1138.6527430999558,,1138.637458799989,1138.6527430999558,1139.6369058999699,1139.6369058999699,1139.6532250000164,1139.902840900002,space,0.2579000999685377,None,1139.9034133999376,1140.6031018666147,1140.9120408999734,1140.9025556000415,1140.9028862999985,1140.9120408999734,1140.9120408999734,1140.9120408999734,1146.4871853999794,200,1,[5.574873800040223],[5.57487949996721],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,164,4,10,space,1.4964783999603242,None,390,1,[11.090932499966584],[11.090938600013033],10,4,164,15,1146.5034438000293,,1146.4873797999462,1146.5034438000293,1147.486897900002,1147.486897900002,1147.503254899988,1148.9872842000332,space,1.4964783999603242,None,1148.9880872999784,1149.086900666651,1149.397371900035,1149.3851911999518,1149.3855353000108,1149.397371900035,1149.397371900035,1149.397371900035,1160.4885856999317,390,1,[11.090932499966584],[11.090938600013033],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,400,unexp,165,5,10,space,0.2394639999838546,None,700,1,[7.840199999976903],[7.840205000014976],10,5,165,2,1160.5038029999705,,1160.4887883999618,1160.5038029999705,1161.488261600025,1161.488261600025,1161.5038872000296,1161.7375505999662,space,0.2394639999838546,None,1161.7383205000078,1162.4375903666407,1162.7495225999737,1162.736749200034,1162.7370924999705,1162.7495225999737,1162.7495225999737,1162.7495225999737,1170.5899921000237,700,1,[7.840199999976903],[7.840205000014976],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,166,6,10,space,0.3205415999982506,None,550,1,[9.357412899960764],[9.357422899920493],10,6,166,5,1170.6042624999536,,1170.5901921000332,1170.6042624999536,1171.604502400034,1171.604502400034,1171.604502400034,1171.938789900043,space,0.3205415999982506,None,1171.9395476999925,1172.6379555666974,1172.9486450999975,1172.9336556999478,1172.9340950000333,1172.9486450999975,1172.9486450999975,1172.9486450999975,1182.3064211000456,550,1,[9.357412899960764],[9.357422899920493],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,167,7,10,space,0.22394659998826683,None,400,1,[5.775831899954937],[5.775842300034128],10,7,167,4,1182.3216085999738,,1182.3066956000403,1182.3216085999738,1183.321818599943,1183.321818599943,1183.321818599943,1183.5562942000106,space,0.22394659998826683,None,1183.5571080000373,1183.9721813667022,1184.2807826999342,1184.2705445999745,1184.2710432000458,1184.2807826999342,1184.2807826999342,1184.2807826999342,1190.0569545000326,400,1,[5.775831899954937],[5.775842300034128],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,168,8,10,space,0.9214942998951301,None,350,1,[7.784996900008991],[7.785164700006135],10,8,168,14,1190.0721562999533,,1190.0571809000103,1190.0721562999533,1191.0556851000292,1191.0556851000292,1191.072192599997,1191.9896596999606,space,0.9214942998951301,None,1191.9903021999635,1192.6892511665976,1192.9984446000308,1192.988890800043,1192.989235199988,1192.9984446000308,1192.9984446000308,1192.9984446000308,1200.7842327000108,350,1,[7.784996900008991],[7.785164700006135],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,169,9,10,space,0.5645422000670806,None,100,1,[4.025130799971521],[4.025140800047666],10,9,169,9,1200.7980371000012,,1200.7847646999871,1200.7980371000012,1201.7980169999646,1201.7980169999646,1201.7980169999646,1202.3653606999433,space,0.5645422000670806,None,1202.3661766999867,1202.46456206666,1202.7829662000295,1202.762229199987,1202.7628834999632,1202.7829662000295,1202.7829662000295,1202.7829662000295,1206.808491999982,100,1,[4.025130799971521],[4.025140800047666],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,400,unexp,170,10,10,space,1.3180162999778986,None,100,1,[10.873473500018008],[10.873483299976215],10,10,170,1,1206.8229702999815,,1206.808805800043,1206.8229702999815,1207.8070747000165,1207.8070747000165,1207.8231114000082,1209.1414867000422,space,1.3180162999778986,None,1209.1425116999308,1209.540991866674,1209.85631990002,1209.8372379000066,1209.837918599951,1209.85631990002,1209.85631990002,1209.85631990002,1220.7301903000334,100,1,[10.873473500018008],[10.873483299976215],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,171,11,10,space,2.754249299992807,None,150,1,[4.658688399940729],[4.658702100045048],10,11,171,6,1220.7454624000238,,1220.7304847999476,1220.7454624000238,1221.7291939000133,1221.7291939000133,1221.7457540000323,1224.496837100014,space,2.754249299992807,None,1224.4979425999336,1224.6130341666906,1224.9328862000257,1224.9112749999622,1224.9120876999805,1224.9328862000257,1224.9328862000257,1224.9328862000257,1229.5920623999555,150,1,[4.658688399940729],[4.658702100045048],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,172,12,10,space,0.2856893000425771,None,200,1,[6.171378999948502],[6.171390599920414],10,12,172,12,1229.6070243000286,,1229.592275199946,1229.6070243000286,1230.6073483999353,1230.6073483999353,1230.6073483999353,1230.9078112000134,space,0.2856893000425771,None,1230.9084383000154,1231.0073476666041,1231.3196451000404,1231.3030516,1231.3036435999675,1231.3196451000404,1231.3196451000404,1231.3196451000404,1237.4914211999858,200,1,[6.171378999948502],[6.171390599920414],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,173,13,10,space,0.7093841000460088,None,400,1,[3.663368600071408],[3.6633734999923036],10,13,173,11,1237.5070321999956,,1237.491673899931,1237.5070321999956,1238.4909372000257,1238.4909372000257,1238.507038999931,1239.2076747999527,space,0.7093841000460088,None,1239.2083697000053,1239.9068989667032,1240.2122623999603,1240.2015952999936,1240.201954399934,1240.2122623999603,1240.2122623999603,1240.2122623999603,1243.8758811999578,400,1,[3.663368600071408],[3.6633734999923036],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,174,14,10,space,0.548128700000234,None,500,1,[3.7419018000364304],[3.7419083999702707],10,14,174,7,1243.8908921999391,,1243.8760678999824,1243.8908921999391,1244.8916901999619,1244.8916901999619,1244.8916901999619,1245.4410684999311,space,0.548128700000234,None,1245.4415550000267,1245.8407107666756,1246.1502910000272,1246.1401700000279,1246.140518900007,1246.1502910000272,1246.1502910000272,1246.1502910000272,1249.8924806000432,500,1,[3.7419018000364304],[3.7419083999702707],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,400,unexp,175,15,10,space,1.1123292000265792,None,550,1,[2.8915975999552757],[2.8916078999172896],10,15,175,0,1249.9074364999542,,1249.892698599957,1249.9074364999542,1250.908657199936,1250.908657199936,1250.908657199936,1252.0256155999377,space,1.1123292000265792,None,1252.0260926999617,1252.1413281666503,1252.4505195999518,1252.4396428000182,1252.439982400043,1252.4505195999518,1252.4505195999518,1252.4505195999518,1255.3425011000363,550,1,[2.8915975999552757],[2.8916078999172896],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,176,0,11,space,0.30920440005138516,None,330,1,[5.190398699953221],[5.190408999915235],11,0,176,7,1255.3583863000385,,1255.3427774000447,1255.3583863000385,1256.3581019999692,1256.3581019999692,1256.3581019999692,1256.6755753000034,space,0.30920440005138516,None,1256.6761410000036,1257.075017566622,1257.3853624999756,1257.3715778000187,1257.3720588999568,1257.3853624999756,1257.3853624999756,1257.3853624999756,1262.5761429000413,330,1,[5.190398699953221],[5.190408999915235],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,400,unexp,177,1,11,space,0.6955196000635624,None,400,1,[10.409240199951455],[10.409251099918038],11,1,177,0,1262.5917239999399,,1262.5764797000447,1262.5917239999399,1263.5761626999592,1263.5761626999592,1263.592623100034,1264.2764869999373,space,0.6955196000635624,None,1264.2769873000216,1264.3757221666785,1264.6849229999352,1264.6726134000346,1264.6729701999575,1264.6849229999352,1264.6849229999352,1264.6849229999352,1275.0946005999576,400,1,[10.409240199951455],[10.409251099918038],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,178,2,11,space,0.22055880003608763,None,250,1,[2.1257067000260577],[2.125717000104487],11,2,178,4,1275.1106885999907,,1275.0949467000319,1275.1106885999907,1276.1102534999372,1276.1102534999372,1276.1102534999372,1276.3443760999944,space,0.22055880003608763,None,1276.3449836999644,1276.7611793666767,1277.0691040999955,1277.0591133999405,1277.0596088999882,1277.0691040999955,1277.0691040999955,1277.0691040999955,1279.1951860999689,250,1,[2.1257067000260577],[2.125717000104487],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,179,3,11,space,0.23076569999102503,None,580,1,[2.7938181000063196],[2.793824200052768],11,3,179,8,1279.2112086999696,,1279.195476999972,1279.2112086999696,1280.2109135999344,1280.2109135999344,1280.2109135999344,1280.4444443000248,space,0.23076569999102503,None,1280.4451135999989,1281.144094466643,1281.452162600006,1281.4424608999398,1281.442804499995,1281.452162600006,1281.452162600006,1281.452162600006,1284.2462422000244,580,1,[2.7938181000063196],[2.793824200052768],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,180,4,11,space,0.25982030003797263,None,220,1,[5.324709700071253],[5.324715199996717],11,4,180,10,1284.260399300023,,1284.2464449999388,1284.260399300023,1285.2604273000034,1285.2604273000034,1285.2604273000034,1285.5276972999563,space,0.25982030003797263,None,1285.5281712999567,1285.928086366683,1286.2372527000261,1286.2270590999397,1286.2274070000276,1286.2372527000261,1286.2372527000261,1286.2372527000261,1291.5622534999857,220,1,[5.324709700071253],[5.324715199996717],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,181,5,11,space,0.20566990005318075,None,500,1,[2.1083231999073178],[2.1083339999895543],11,5,181,6,1291.577555899974,,1291.56246679998,1291.577555899974,1292.5776830000104,1292.5776830000104,1292.5776830000104,1292.7948747000191,space,0.20566990005318075,None,1292.7954071999993,1292.8940496666512,1293.2035027999664,1293.1923848999431,1293.1927543999627,1293.2035027999664,1293.2035027999664,1293.2035027999664,1295.3122319999384,500,1,[2.1083231999073178],[2.1083339999895543],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
